unit_nr,T24,T30,T50,P15,P30,Nf,Nc,epr,Ps30,BPR,htBleed,W31,W32,T,E
98,642.78,1584.92,1390.03,21.58,554.69,2388.02,9049.87,1.3,47.16,8.3975,391,39.23,23.3069,216.0,False
98,642.03,1580.24,1386.93,21.58,555.07,2387.98,9052.38,1.3,47.08,8.3878,392,39.13,23.4935,215.0,False
98,642.05,1587.72,1398.64,21.58,555.78,2387.99,9050.81,1.3,47.27,8.3681,391,39.26,23.4751,214.0,False
98,642.16,1591.64,1397.6,21.58,553.83,2387.99,9055.24,1.3,47.12,8.4024,392,39.07,23.5458,213.0,False
98,642.05,1581.59,1390.41,21.58,554.42,2388.01,9051.37,1.3,47.3,8.409,391,38.99,23.5448,212.0,False
98,642.44,1579.62,1394.87,21.57,554.58,2388.0,9055.57,1.3,47.15,8.394,390,39.01,23.2992,211.0,False
98,642.22,1581.27,1391.73,21.58,554.34,2388.02,9057.09,1.3,47.31,8.3297,391,39.24,23.4333,210.0,False
98,641.5,1583.64,1395.46,21.57,554.67,2388.01,9053.41,1.3,46.98,8.3728,392,39.1,23.4396,209.0,False
98,642.17,1582.53,1390.48,21.58,554.88,2388.04,9057.0,1.3,47.07,8.3497,390,39.12,23.45,208.0,False
98,641.88,1576.79,1396.03,21.58,554.2,2388.02,9059.8,1.3,47.25,8.3877,392,39.12,23.3519,207.0,False
98,642.42,1585.36,1394.55,21.58,554.49,2388.0,9054.11,1.3,47.11,8.3594,391,39.25,23.4027,206.0,False
98,642.34,1576.54,1393.02,21.57,554.42,2387.98,9055.58,1.3,47.14,8.3985,391,38.98,23.4246,205.0,False
98,642.35,1582.54,1394.1,21.58,555.27,2387.96,9047.57,1.3,47.27,8.3542,391,39.06,23.4038,204.0,False
98,642.54,1582.23,1398.7,21.58,554.61,2388.03,9056.62,1.3,47.27,8.377,390,38.94,23.4504,203.0,False
98,642.22,1587.55,1396.66,21.58,555.56,2388.02,9056.91,1.3,47.07,8.3667,391,39.03,23.4766,202.0,False
98,642.09,1584.86,1400.46,21.58,554.93,2388.07,9064.09,1.3,47.14,8.4185,391,39.21,23.389,201.0,False
98,641.81,1590.43,1394.69,21.58,555.4,2388.01,9054.73,1.3,47.18,8.3599,392,38.85,23.4818,200.0,False
98,641.63,1577.75,1400.89,21.58,554.12,2387.97,9057.45,1.3,47.33,8.3497,391,38.94,23.4849,199.0,False
98,641.65,1582.2,1393.21,21.57,554.42,2388.02,9061.73,1.3,47.02,8.4281,392,39.01,23.4078,198.0,False
98,641.88,1581.89,1395.22,21.58,554.58,2388.04,9057.89,1.3,47.2,8.3844,390,39.02,23.5091,197.0,False
98,642.2,1580.37,1395.36,21.58,555.21,2387.96,9055.37,1.3,47.24,8.3666,391,39.24,23.5112,196.0,False
98,642.5,1575.51,1398.23,21.58,555.43,2387.96,9057.91,1.3,47.27,8.3812,391,38.9,23.358,195.0,False
98,641.55,1585.23,1397.07,21.57,553.69,2387.99,9054.77,1.3,47.13,8.4027,390,39.15,23.3417,194.0,False
98,642.22,1588.94,1399.82,21.58,555.22,2387.99,9053.71,1.3,47.21,8.3263,392,39.08,23.4495,193.0,False
98,642.06,1583.03,1399.46,21.58,555.56,2388.02,9055.47,1.3,47.15,8.3907,392,38.97,23.4251,192.0,False
98,641.32,1580.17,1400.58,21.58,555.74,2387.99,9057.77,1.3,46.94,8.3585,391,39.04,23.4319,191.0,False
98,642.07,1588.64,1387.51,21.57,554.17,2388.03,9054.82,1.3,47.22,8.3635,394,39.03,23.4316,190.0,False
98,642.96,1585.47,1396.35,21.58,555.09,2388.02,9062.0,1.3,47.26,8.3896,393,39.15,23.4905,189.0,False
98,642.0,1591.22,1402.26,21.58,555.06,2388.01,9060.5,1.3,47.05,8.3607,392,39.02,23.4315,188.0,False
98,642.27,1581.19,1396.65,21.58,555.14,2388.02,9059.77,1.3,47.25,8.3726,393,39.07,23.5354,187.0,False
98,642.23,1586.92,1399.35,21.58,555.2,2388.03,9052.69,1.3,47.19,8.3799,392,38.83,23.4706,186.0,False
98,642.66,1586.29,1401.45,21.57,554.67,2388.01,9052.49,1.3,46.99,8.4011,390,39.19,23.3754,185.0,False
98,642.29,1587.5,1403.38,21.58,554.75,2388.02,9057.52,1.3,47.33,8.3463,390,39.01,23.4189,184.0,False
98,641.91,1585.99,1398.17,21.58,554.35,2387.96,9051.58,1.3,46.98,8.3478,391,39.01,23.4383,183.0,False
98,642.07,1583.01,1395.62,21.57,554.65,2388.01,9060.26,1.3,47.3,8.3644,391,39.14,23.4047,182.0,False
98,641.78,1583.97,1393.32,21.57,555.11,2388.01,9047.64,1.3,47.27,8.3736,392,39.01,23.422,181.0,False
98,641.55,1583.66,1391.22,21.58,555.28,2388.02,9058.22,1.3,47.32,8.3942,392,39.1,23.41,180.0,False
98,642.15,1587.57,1397.03,21.58,555.09,2387.99,9059.85,1.3,47.36,8.3634,391,39.18,23.4083,179.0,False
98,642.06,1582.67,1402.2,21.58,555.25,2388.02,9055.05,1.3,47.14,8.388,391,39.08,23.4149,178.0,False
98,642.1,1585.45,1398.62,21.57,554.62,2388.04,9054.61,1.3,47.15,8.3911,391,39.07,23.3653,177.0,False
98,642.34,1587.53,1390.79,21.58,554.48,2388.02,9059.0,1.3,47.07,8.3543,391,39.04,23.4186,176.0,False
98,642.08,1585.83,1397.81,21.58,555.87,2388.02,9057.84,1.3,47.15,8.3048,391,39.13,23.4404,175.0,False
98,641.48,1586.24,1392.18,21.58,555.17,2388.0,9053.32,1.3,47.2,8.3713,392,39.01,23.4373,174.0,False
98,642.27,1583.23,1392.6,21.58,554.85,2388.02,9054.17,1.3,47.22,8.3912,393,39.22,23.588,173.0,False
98,641.84,1583.57,1395.75,21.58,555.46,2388.09,9063.38,1.3,47.25,8.3724,394,39.05,23.4772,172.0,False
98,642.64,1585.6,1401.38,21.58,555.06,2388.04,9065.33,1.3,47.28,8.3727,391,39.2,23.476,171.0,False
98,642.67,1579.81,1393.05,21.57,555.08,2388.04,9058.06,1.3,47.38,8.3976,394,39.05,23.3205,170.0,False
98,642.18,1587.03,1395.91,21.58,555.89,2388.02,9062.69,1.3,47.27,8.3927,391,38.94,23.4146,169.0,False
98,642.54,1589.48,1401.74,21.58,555.4,2388.01,9055.79,1.3,47.42,8.384,391,39.02,23.411,168.0,False
98,641.59,1582.53,1399.73,21.57,554.93,2388.0,9048.35,1.3,47.29,8.3948,391,38.94,23.3022,167.0,False
98,642.65,1586.22,1399.13,21.58,554.91,2388.09,9060.23,1.3,47.19,8.3319,392,39.15,23.496,166.0,False
98,642.33,1595.4,1393.14,21.58,554.87,2388.0,9059.54,1.3,47.16,8.373,392,39.01,23.4009,165.0,False
98,641.87,1586.1,1398.4,21.58,554.96,2388.0,9064.12,1.3,47.28,8.3619,391,39.04,23.4607,164.0,False
98,642.46,1581.69,1397.35,21.57,556.13,2388.04,9057.78,1.3,47.31,8.3796,392,39.15,23.3852,163.0,False
98,641.82,1580.15,1397.35,21.58,554.97,2388.0,9060.04,1.3,47.24,8.3863,393,39.17,23.3273,162.0,False
98,641.85,1582.99,1394.16,21.58,555.49,2388.07,9055.22,1.3,47.33,8.3538,391,38.96,23.4109,161.0,False
98,642.26,1586.35,1397.23,21.58,555.5,2388.05,9064.63,1.3,47.38,8.3942,392,39.06,23.4621,160.0,False
98,642.02,1579.7,1398.75,21.58,555.71,2388.06,9043.21,1.3,47.32,8.3488,392,39.06,23.4253,159.0,False
98,641.64,1580.88,1392.67,21.58,555.11,2388.01,9061.56,1.3,47.17,8.383,391,39.01,23.4968,158.0,False
98,642.65,1589.8,1394.53,21.58,555.87,2387.96,9065.75,1.3,47.13,8.3424,394,39.05,23.3462,157.0,False
98,641.98,1584.29,1393.92,21.58,555.19,2387.99,9066.12,1.3,47.12,8.3243,392,39.04,23.4794,156.0,False
98,641.75,1586.82,1397.5,21.58,555.86,2387.99,9060.64,1.3,47.26,8.3582,392,39.22,23.4477,155.0,False
98,642.24,1588.23,1396.52,21.58,556.01,2387.94,9055.13,1.3,47.17,8.3494,391,39.11,23.5028,154.0,False
98,642.08,1590.61,1396.83,21.58,555.13,2388.03,9057.66,1.3,47.06,8.3517,392,39.0,23.4445,153.0,False
98,642.55,1585.78,1401.9,21.58,555.56,2388.03,9069.5,1.3,47.12,8.3813,391,39.09,23.4425,152.0,False
98,642.13,1579.78,1403.17,21.57,554.71,2387.99,9057.97,1.3,47.16,8.3292,391,38.84,23.4488,151.0,False
98,642.03,1586.65,1386.87,21.57,555.04,2387.99,9060.32,1.3,47.27,8.3713,393,39.14,23.3695,150.0,False
98,641.99,1589.54,1399.83,21.58,554.99,2388.02,9055.64,1.3,47.3,8.4015,392,39.04,23.3821,149.0,False
98,642.15,1590.73,1400.17,21.58,555.62,2388.04,9064.34,1.3,47.15,8.3684,391,39.03,23.4395,148.0,False
98,641.67,1582.64,1392.53,21.58,555.22,2388.05,9057.76,1.3,47.12,8.3693,393,39.0,23.4803,147.0,False
98,642.14,1585.81,1399.28,21.57,556.01,2387.98,9056.29,1.3,47.08,8.3801,393,39.08,23.461,146.0,False
98,642.23,1584.23,1396.33,21.58,555.18,2388.05,9065.62,1.3,47.26,8.361,391,39.17,23.5201,145.0,False
98,641.73,1583.97,1405.99,21.58,555.21,2388.08,9066.29,1.3,47.09,8.3821,392,38.9,23.5147,144.0,False
98,642.15,1589.28,1395.67,21.57,556.69,2388.01,9064.43,1.3,47.41,8.3101,392,39.04,23.3474,143.0,False
98,642.41,1590.5,1394.29,21.57,555.73,2388.06,9058.09,1.3,47.22,8.3548,393,38.94,23.4848,142.0,False
98,641.66,1590.13,1398.23,21.57,555.2,2387.96,9064.77,1.3,47.21,8.3553,391,39.07,23.4811,141.0,False
98,642.19,1585.32,1401.68,21.58,555.0,2388.01,9067.84,1.3,47.29,8.3631,393,39.23,23.4407,140.0,False
98,641.87,1592.18,1394.39,21.58,556.12,2388.03,9059.35,1.3,47.3,8.3565,394,39.17,23.4187,139.0,False
98,642.09,1583.05,1394.66,21.58,555.55,2388.03,9064.13,1.3,47.11,8.3317,392,39.19,23.4761,138.0,False
98,642.02,1587.49,1401.7,21.57,555.59,2388.12,9059.48,1.3,47.22,8.315,392,39.13,23.5042,137.0,False
98,642.83,1585.73,1400.71,21.58,556.85,2388.05,9060.82,1.3,47.15,8.3449,393,38.94,23.4587,136.0,False
98,641.93,1587.88,1390.87,21.58,555.85,2388.03,9061.03,1.3,47.2,8.3644,391,39.14,23.4375,135.0,False
98,642.06,1580.17,1405.23,21.58,556.61,2388.09,9062.78,1.3,47.1,8.3572,393,39.24,23.4889,134.0,False
98,642.35,1589.03,1397.06,21.58,555.8,2388.04,9055.53,1.3,47.24,8.3889,391,39.02,23.4508,133.0,False
98,642.13,1585.44,1401.93,21.57,555.51,2388.05,9057.72,1.3,47.26,8.3686,392,39.16,23.4598,132.0,False
98,641.81,1590.41,1401.09,21.58,555.98,2388.04,9054.2,1.3,47.36,8.3625,392,38.96,23.4925,131.0,False
98,642.39,1590.14,1395.27,21.58,555.76,2388.08,9059.6,1.3,47.31,8.3343,392,39.12,23.3987,130.0,False
98,642.45,1582.57,1406.29,21.57,555.93,2388.09,9057.85,1.3,47.29,8.3333,391,38.96,23.4273,129.0,False
98,642.12,1570.39,1398.12,21.57,555.91,2388.11,9065.59,1.3,47.14,8.3532,390,39.16,23.5148,128.0,False
98,642.0,1585.26,1400.74,21.57,556.09,2388.09,9058.68,1.3,47.04,8.3432,393,39.02,23.4836,127.0,False
98,641.96,1585.27,1401.99,21.57,556.27,2388.08,9056.19,1.3,47.25,8.3469,392,39.16,23.5115,126.0,False
98,642.38,1583.54,1395.11,21.58,555.39,2388.01,9062.09,1.3,47.15,8.3577,393,39.16,23.4499,125.0,False
98,642.51,1585.67,1396.35,21.58,555.57,2388.1,9059.51,1.3,47.46,8.3604,392,39.21,23.5147,124.0,False
98,641.84,1584.91,1400.31,21.58,556.38,2388.11,9071.32,1.3,47.18,8.3574,391,39.08,23.5119,123.0,False
98,642.79,1586.43,1399.57,21.58,556.22,2388.04,9061.81,1.3,47.17,8.3507,390,39.16,23.4661,122.0,False
98,642.15,1583.67,1397.21,21.57,556.58,2388.02,9068.63,1.3,47.29,8.3534,393,39.23,23.454,121.0,False
98,642.13,1580.19,1398.91,21.57,556.35,2388.08,9066.39,1.3,47.2,8.3619,393,39.15,23.5897,120.0,False
98,642.05,1576.57,1404.03,21.58,556.49,2388.03,9073.11,1.3,47.28,8.3331,393,39.04,23.5378,119.0,False
98,642.23,1586.94,1404.77,21.57,556.16,2388.04,9058.78,1.3,47.29,8.3117,390,39.24,23.5182,118.0,False
98,642.18,1585.39,1401.44,21.58,555.98,2388.07,9068.26,1.3,47.34,8.3542,393,38.98,23.5225,117.0,False
98,642.27,1591.69,1404.77,21.57,556.75,2388.11,9064.69,1.3,47.38,8.3706,393,39.18,23.4907,116.0,False
98,642.38,1577.88,1399.71,21.58,556.66,2388.11,9069.95,1.3,47.3,8.3657,394,39.26,23.4391,115.0,False
98,642.2,1590.13,1398.76,21.58,556.77,2388.07,9069.11,1.3,47.21,8.3593,393,39.07,23.5017,114.0,False
98,642.1,1591.27,1403.21,21.57,556.72,2388.04,9062.19,1.3,47.29,8.3578,392,39.11,23.417,113.0,False
98,642.41,1589.02,1399.95,21.58,556.79,2388.06,9064.87,1.3,47.32,8.3337,392,39.03,23.4727,112.0,False
98,642.19,1584.83,1408.59,21.57,556.01,2388.01,9067.34,1.3,47.35,8.3549,393,39.13,23.488,111.0,False
98,642.28,1579.71,1396.6,21.58,557.04,2388.07,9062.57,1.3,47.38,8.3334,392,39.14,23.5295,110.0,False
98,642.55,1588.16,1400.43,21.57,556.54,2388.06,9073.12,1.3,47.38,8.4104,392,39.13,23.5227,109.0,False
98,642.02,1590.39,1400.76,21.57,556.68,2388.01,9061.02,1.3,47.34,8.3122,392,39.05,23.5099,108.0,False
98,642.39,1587.66,1401.4,21.57,556.73,2388.03,9065.25,1.3,47.43,8.3501,391,39.07,23.5764,107.0,False
98,642.1,1574.75,1405.88,21.57,556.37,2388.1,9069.46,1.3,47.36,8.3615,392,39.24,23.3877,106.0,False
98,642.19,1589.8,1400.57,21.57,556.25,2388.06,9067.62,1.3,47.34,8.3905,393,38.97,23.6715,105.0,False
98,641.6,1593.46,1396.44,21.57,556.1,2388.07,9058.3,1.3,47.31,8.3694,392,39.16,23.5613,104.0,False
98,642.46,1583.8,1398.84,21.57,556.48,2388.05,9063.21,1.3,47.3,8.3297,393,39.25,23.4771,103.0,False
98,642.41,1584.49,1401.15,21.58,557.91,2388.1,9058.9,1.3,47.44,8.3462,392,39.14,23.5734,102.0,False
98,642.16,1587.57,1407.57,21.58,557.2,2388.04,9070.67,1.3,47.37,8.3411,393,39.17,23.4175,101.0,False
98,642.19,1582.51,1399.1,21.57,556.55,2388.13,9067.47,1.3,47.41,8.3439,393,39.08,23.468,100.0,False
98,642.82,1586.68,1391.44,21.57,556.59,2388.01,9058.77,1.3,47.27,8.3384,392,39.08,23.4802,99.0,False
98,642.45,1590.87,1397.83,21.57,556.8,2388.1,9064.68,1.3,47.31,8.3264,392,39.27,23.3671,98.0,False
98,642.72,1588.13,1397.51,21.57,556.98,2388.04,9063.71,1.3,47.36,8.321,393,39.22,23.5163,97.0,False
98,642.7,1590.79,1394.88,21.57,557.72,2388.09,9073.32,1.3,47.49,8.3258,393,39.02,23.6313,96.0,False
98,641.86,1583.52,1402.43,21.57,557.47,2388.07,9069.67,1.3,47.28,8.3579,391,39.24,23.5033,95.0,False
98,642.14,1589.27,1403.65,21.58,557.01,2388.1,9063.26,1.3,47.31,8.3426,392,38.97,23.5283,94.0,False
98,642.03,1584.24,1398.96,21.57,557.87,2388.04,9073.82,1.3,47.3,8.3224,391,39.03,23.3864,93.0,False
98,642.31,1584.26,1406.88,21.58,557.15,2388.08,9071.05,1.3,47.38,8.364,392,39.06,23.5791,92.0,False
98,642.32,1583.7,1394.98,21.57,556.78,2388.07,9067.7,1.3,47.42,8.3615,391,39.1,23.4836,91.0,False
98,642.89,1586.74,1395.39,21.57,557.38,2388.12,9078.8,1.3,47.38,8.3072,393,39.25,23.5216,90.0,False
98,641.93,1589.2,1403.64,21.58,557.45,2388.14,9067.15,1.3,47.38,8.3497,392,39.27,23.5246,89.0,False
98,642.69,1584.4,1404.46,21.57,557.43,2388.04,9073.25,1.3,47.42,8.3219,394,39.26,23.5068,88.0,False
98,642.61,1593.53,1406.33,21.57,556.9,2388.02,9064.17,1.3,47.42,8.3426,393,39.16,23.4484,87.0,False
98,642.57,1592.46,1404.55,21.57,556.77,2388.1,9068.74,1.3,47.34,8.3075,391,39.27,23.5567,86.0,False
98,642.24,1592.33,1404.16,21.58,557.93,2388.05,9065.77,1.3,47.43,8.3235,393,39.21,23.5115,85.0,False
98,642.49,1581.52,1406.56,21.58,557.1,2388.13,9072.52,1.3,47.4,8.3464,391,39.27,23.4354,84.0,False
98,642.92,1587.04,1397.24,21.57,557.51,2388.06,9063.57,1.3,47.54,8.3592,392,39.16,23.6287,83.0,False
98,641.63,1589.33,1409.09,21.58,557.6,2388.05,9081.83,1.3,47.46,8.344,391,39.09,23.5393,82.0,False
98,642.26,1581.55,1402.63,21.57,557.12,2388.07,9074.39,1.3,47.38,8.3448,391,39.12,23.4614,81.0,False
98,642.81,1589.88,1409.02,21.58,558.11,2388.13,9067.96,1.3,47.34,8.3203,393,39.19,23.4984,80.0,False
98,642.33,1580.46,1413.27,21.57,557.65,2388.1,9076.07,1.3,47.43,8.3079,391,39.18,23.6195,79.0,False
98,642.94,1587.21,1399.45,21.57,558.34,2388.17,9067.58,1.3,47.27,8.3469,393,39.04,23.4465,78.0,False
98,643.05,1589.84,1405.75,21.57,558.71,2388.07,9078.31,1.3,47.35,8.3666,394,39.03,23.5448,77.0,False
98,642.56,1589.13,1413.27,21.57,557.41,2388.1,9073.81,1.3,47.59,8.3186,392,39.2,23.5094,76.0,False
98,642.42,1588.86,1404.79,21.57,557.98,2388.09,9073.22,1.3,47.5,8.2972,394,39.15,23.4892,75.0,False
98,642.43,1590.67,1403.77,21.57,558.29,2388.16,9067.74,1.3,47.53,8.3447,393,39.2,23.4786,74.0,False
98,642.49,1591.27,1402.35,21.58,558.54,2388.05,9072.89,1.3,47.26,8.3255,395,39.26,23.5171,73.0,False
98,641.91,1588.75,1401.99,21.57,557.66,2388.12,9075.95,1.3,47.41,8.3048,393,39.16,23.5026,72.0,False
98,642.95,1592.01,1399.07,21.58,558.76,2388.17,9069.65,1.3,47.57,8.3287,392,39.18,23.5874,71.0,False
98,642.29,1590.97,1397.49,21.57,558.14,2388.11,9074.45,1.3,47.45,8.3093,392,39.19,23.434,70.0,False
98,642.54,1592.1,1402.3,21.57,558.56,2388.17,9075.67,1.3,47.42,8.3509,391,38.91,23.5579,69.0,False
98,642.88,1584.74,1404.81,21.57,558.15,2388.13,9075.57,1.31,47.48,8.3474,391,39.22,23.4588,68.0,False
98,642.74,1585.63,1406.21,21.57,557.99,2388.1,9065.26,1.31,47.49,8.304,393,39.31,23.5889,67.0,False
98,643.0,1593.62,1397.88,21.58,558.66,2388.09,9074.4,1.31,47.62,8.3403,393,39.27,23.5893,66.0,False
98,642.13,1587.43,1402.77,21.57,558.09,2388.12,9069.43,1.3,47.38,8.3395,393,39.09,23.5952,65.0,False
98,642.4,1587.48,1395.92,21.57,558.83,2388.13,9070.84,1.3,47.45,8.2951,392,39.3,23.5384,64.0,False
98,642.26,1589.73,1405.44,21.58,559.5,2388.16,9079.65,1.31,47.48,8.2977,393,39.2,23.5422,63.0,False
98,642.22,1584.23,1407.99,21.58,559.07,2388.22,9072.36,1.3,47.48,8.3315,393,39.05,23.6057,62.0,False
98,642.44,1590.22,1412.04,21.58,559.6,2388.18,9078.31,1.31,47.36,8.311,391,39.22,23.5055,61.0,False
98,642.79,1590.73,1413.43,21.58,559.56,2388.16,9084.13,1.3,47.45,8.3137,393,39.24,23.537,60.0,False
98,642.6,1591.75,1407.76,21.58,559.2,2388.12,9074.78,1.31,47.45,8.2875,393,39.17,23.5044,59.0,False
98,642.52,1601.64,1406.59,21.58,558.81,2388.18,9079.9,1.31,47.39,8.3069,394,39.33,23.528,58.0,False
98,642.67,1597.37,1408.52,21.57,558.63,2388.13,9079.04,1.31,47.38,8.3264,393,39.32,23.5495,57.0,False
98,641.8,1584.88,1412.35,21.57,559.46,2388.18,9078.2,1.31,47.44,8.3361,394,39.33,23.528,56.0,False
98,642.22,1589.97,1410.77,21.58,559.91,2388.18,9078.2,1.31,47.46,8.3147,394,39.25,23.5393,55.0,False
98,642.97,1592.64,1406.08,21.58,558.77,2388.17,9075.46,1.31,47.37,8.3442,394,39.27,23.5334,54.0,False
98,642.81,1588.49,1408.42,21.58,559.52,2388.13,9081.91,1.31,47.59,8.2919,391,39.2,23.5063,53.0,False
98,642.54,1585.77,1406.46,21.57,558.98,2388.16,9078.85,1.31,47.43,8.2928,392,39.28,23.5137,52.0,False
98,642.15,1585.85,1404.84,21.57,559.58,2388.21,9076.97,1.31,47.44,8.3133,393,39.17,23.6005,51.0,False
98,642.81,1586.53,1399.28,21.57,559.69,2388.21,9078.32,1.31,47.5,8.3389,394,39.59,23.5604,50.0,False
98,642.67,1585.14,1411.45,21.57,559.64,2388.18,9084.94,1.31,47.6,8.3115,394,39.14,23.5299,49.0,False
98,642.11,1586.22,1407.65,21.58,560.63,2388.17,9081.4,1.31,47.72,8.3003,395,39.33,23.6385,48.0,False
98,642.72,1600.25,1416.05,21.58,560.16,2388.24,9081.92,1.31,47.54,8.2909,394,39.23,23.5359,47.0,False
98,642.66,1590.35,1411.45,21.58,559.69,2388.17,9080.35,1.31,47.59,8.3446,394,39.31,23.632,46.0,False
98,642.74,1589.34,1406.7,21.58,560.03,2388.16,9087.32,1.31,47.66,8.3308,395,39.28,23.6422,45.0,False
98,642.63,1587.45,1414.65,21.57,560.11,2388.21,9076.57,1.3,47.46,8.3118,394,39.21,23.5528,44.0,False
98,642.49,1597.3,1400.64,21.58,560.69,2388.28,9084.35,1.31,47.69,8.3316,395,39.22,23.5428,43.0,False
98,642.29,1590.84,1410.95,21.57,560.39,2388.23,9083.63,1.31,47.69,8.3274,394,39.36,23.6224,42.0,False
98,642.5,1587.88,1414.7,21.57,560.39,2388.25,9088.21,1.31,47.61,8.3085,395,39.07,23.541,41.0,False
98,642.81,1586.54,1408.3,21.58,560.26,2388.2,9084.18,1.31,47.53,8.3539,393,39.23,23.6479,40.0,False
98,642.35,1586.62,1404.33,21.57,560.21,2388.21,9085.32,1.31,47.68,8.314,394,39.26,23.6627,39.0,False
98,642.28,1594.88,1411.44,21.58,560.76,2388.27,9090.22,1.31,47.52,8.2911,394,39.37,23.5851,38.0,False
98,643.0,1596.03,1402.69,21.58,561.14,2388.28,9085.35,1.31,47.64,8.3302,395,39.12,23.6587,37.0,False
98,642.27,1586.8,1413.17,21.57,561.45,2388.2,9085.13,1.31,47.83,8.2411,394,39.26,23.6192,36.0,False
98,642.55,1590.97,1411.96,21.57,561.36,2388.25,9087.98,1.31,47.61,8.2978,394,39.5,23.7534,35.0,False
98,642.67,1590.74,1418.83,21.58,562.0,2388.25,9095.56,1.31,47.73,8.306,394,39.24,23.5796,34.0,False
98,642.46,1598.6,1405.22,21.57,562.05,2388.27,9088.33,1.31,47.63,8.295,395,39.42,23.6877,33.0,False
98,642.21,1596.72,1409.41,21.57,561.74,2388.22,9089.14,1.31,47.7,8.2734,394,39.35,23.5398,32.0,False
98,643.07,1597.51,1406.66,21.58,562.16,2388.28,9098.16,1.31,47.59,8.3115,394,39.42,23.6804,31.0,False
98,642.3,1592.32,1403.28,21.57,561.39,2388.3,9093.79,1.31,47.73,8.3073,394,39.44,23.7156,30.0,False
98,642.48,1593.67,1409.88,21.57,562.23,2388.34,9096.05,1.31,47.79,8.3149,394,39.22,23.7642,29.0,False
98,642.93,1603.37,1408.52,21.57,562.26,2388.27,9087.91,1.31,47.63,8.3056,394,39.3,23.6739,28.0,False
98,643.05,1594.85,1423.11,21.58,562.94,2388.28,9093.58,1.31,47.78,8.314,394,39.34,23.6048,27.0,False
98,642.66,1590.13,1413.18,21.57,562.4,2388.32,9088.25,1.31,47.83,8.2884,395,39.46,23.6181,26.0,False
98,643.34,1594.8,1417.95,21.58,563.18,2388.31,9092.07,1.31,47.74,8.2807,394,39.2,23.6589,25.0,False
98,642.92,1595.68,1416.04,21.58,563.08,2388.3,9094.73,1.31,47.93,8.2874,395,39.56,23.6361,24.0,False
98,643.66,1594.83,1416.9,21.57,562.24,2388.29,9083.8,1.31,47.77,8.3004,395,39.38,23.5475,23.0,False
98,642.98,1592.71,1413.21,21.57,563.2,2388.29,9097.96,1.31,47.99,8.2973,394,39.42,23.6293,22.0,False
98,643.3,1596.98,1419.87,21.58,563.86,2388.36,9099.12,1.31,47.73,8.3133,393,39.43,23.6231,21.0,False
98,642.99,1604.87,1413.1,21.57,563.69,2388.33,9097.27,1.31,47.63,8.2814,394,39.57,23.6942,20.0,False
98,642.55,1603.55,1411.56,21.57,562.92,2388.36,9099.48,1.31,47.93,8.2736,394,39.39,23.6586,19.0,False
98,643.04,1600.09,1416.17,21.58,563.71,2388.29,9100.57,1.31,47.72,8.2627,394,39.36,23.7394,18.0,False
98,642.7,1594.99,1417.59,21.57,563.81,2388.33,9097.13,1.31,47.88,8.2988,394,39.38,23.7763,17.0,False
98,642.99,1601.56,1415.15,21.57,563.64,2388.36,9100.07,1.31,47.7,8.2414,394,39.37,23.6499,16.0,False
98,643.4,1601.03,1412.46,21.58,563.85,2388.39,9101.87,1.31,47.91,8.2482,395,39.3,23.6379,15.0,False
98,642.77,1601.73,1418.04,21.58,563.82,2388.37,9104.08,1.31,47.87,8.3132,396,39.21,23.6238,14.0,False
98,643.24,1588.1,1414.76,21.57,563.91,2388.38,9107.14,1.31,47.84,8.2481,395,39.5,23.6578,13.0,False
98,642.75,1592.75,1413.59,21.58,564.9,2388.4,9103.48,1.31,48.01,8.2829,396,39.35,23.6447,12.0,False
98,643.41,1594.89,1409.98,21.57,564.42,2388.38,9104.22,1.31,47.93,8.2534,395,39.42,23.7398,11.0,False
98,642.37,1596.44,1421.64,21.58,564.32,2388.4,9108.23,1.31,47.89,8.2799,394,39.47,23.6387,10.0,False
98,643.55,1593.93,1419.39,21.57,565.35,2388.35,9099.4,1.31,47.84,8.2585,397,39.49,23.5823,9.0,False
98,643.3,1601.62,1417.31,21.57,564.47,2388.39,9100.12,1.31,47.82,8.2535,396,39.67,23.6372,8.0,False
98,643.07,1600.01,1421.52,21.58,565.33,2388.42,9111.01,1.31,47.82,8.2554,394,39.49,23.6194,7.0,False
98,643.13,1598.44,1420.73,21.57,565.69,2388.39,9092.76,1.31,47.87,8.2263,394,39.59,23.6988,6.0,False
98,643.11,1606.17,1422.71,21.58,565.66,2388.42,9111.88,1.31,47.96,8.2702,395,39.44,23.687,5.0,False
98,643.3,1595.83,1413.58,21.58,566.1,2388.38,9116.94,1.31,47.97,8.2404,394,39.4,23.7268,4.0,False
98,643.01,1597.23,1419.3,21.57,565.93,2388.47,9113.35,1.31,48.04,8.2375,397,39.53,23.745,3.0,False
98,642.79,1598.29,1418.82,21.58,565.93,2388.43,9109.95,1.31,48.06,8.2407,396,39.56,23.7089,2.0,False
98,643.67,1598.01,1426.92,21.57,566.61,2388.44,9110.84,1.31,48.12,8.2472,396,39.33,23.6955,1.0,False
98,643.27,1603.61,1423.9,21.58,567.34,2388.48,9117.06,1.31,48.06,8.2146,396,39.36,23.6751,0.0,False
99,642.37,1585.17,1406.22,21.61,554.49,2388.15,9062.78,1.3,47.63,8.4117,394,38.81,23.2426,144.0,True
